 P.CHAVE  MODIFICACOES E INDICES
 XXXXXXXX XXXXXXXXXXXXXXXXXXXXX
 VAZMINT  11 2023  150.00
 VMAXT    11 2023  87.600 '%'
 VMAXT    12 2023  80.600 '%'
 VMAXT     1 2024  85.500 '%'
 VMAXT     2 2024  89.000 '%'
 VMAXT     3 2024  96.100 '%'
 VMAXT     4 2024 100.000 '%'
 VMAXT    11 2024  87.600 '%'
 VMAXT    12 2024  80.600 '%'
 VMAXT     1 2025  85.500 '%'
 VMAXT     2 2025  89.000 '%'
 VMAXT     3 2025  96.100 '%'
 VMAXT     4 2025 100.000 '%'
 VMAXT    11 2025  87.600 '%'
 VMAXT    12 2025  80.600 '%'
 VMAXT     1 2026  85.500 '%'
 VMAXT     2 2026  89.000 '%'
 VMAXT     3 2026  96.100 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  87.600 '%'
 VMAXT    12 2026  80.600 '%'
 VMAXT     1 2027  85.500 '%'
 VMAXT     2 2027  89.000 '%'
 VMAXT     3 2027  96.100 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  87.600 '%'
 VMAXT    12 2027  80.600 '%'
 USINA    162                               QUEIMADO    
 VAZMINT  11 2023    8.80
 VAZMINT   5 2024   17.00
 VAZMINT  11 2024    8.80
 VAZMINT   5 2025   17.00
 VAZMINT  11 2025    8.80
 VAZMINT   5 2026   17.00
 VAZMINT  11 2026    8.80
 VAZMINT   5 2027   17.00
 VAZMINT  11 2027    8.80
 VMAXT    11 2023  89.700 '%'
 VMAXT    12 2023  82.000 '%'
 VMAXT     1 2024  87.100 '%'
 VMAXT     2 2024  92.300 '%'
 VMAXT     3 2024 100.000 '%'
 VMAXT    11 2024  89.700 '%'
 VMAXT    12 2024  82.000 '%'
 VMAXT     1 2025  87.100 '%'
 VMAXT     2 2025  92.300 '%'
 VMAXT     3 2025 100.000 '%'
 VMAXT    11 2025  89.700 '%'
 VMAXT    12 2025  82.000 '%'
 VMAXT     1 2026  87.100 '%'
 VMAXT     2 2026  92.300 '%'
 VMAXT     3 2026 100.000 '%'
 VMAXT    11 2026  89.700 '%'
 VMAXT    12 2026  82.000 '%'
 VMAXT     1 2027  87.100 '%'
 VMAXT     2 2027  92.300 '%'
 VMAXT     3 2027 100.000 '%'
 VMAXT    11 2027  89.700 '%'
 VMAXT    12 2027  82.000 '%'
 USINA    133                               P. PASSOS   
 VAZMIN      120
 USINA    144                               MASCARENHAS 
 VAZMIN      210
 USINA    285                               JIRAU
 CMONT    11 2023   84.43
 CMONT    12 2023   87.73
 CMONT     1 2024   89.19
 CMONT     2 2024   88.80
 CMONT     3 2024   88.83
 CMONT     4 2024   89.19
 CMONT     5 2024   89.49
 CMONT     6 2024   88.54
 CMONT     7 2024   85.67
 CMONT     8 2024   83.46
 CMONT     9 2024   82.52
 CMONT    10 2024   82.71
 CMONT    11 2024   84.43
 CMONT    12 2024   87.73
 CMONT     1 2025   89.19
 CMONT     2 2025   88.80
 CMONT     3 2025   88.83
 CMONT     4 2025   89.19
 CMONT     5 2025   89.49
 CMONT     6 2025   88.54
 CMONT     7 2025   85.67
 CMONT     8 2025   83.46
 CMONT     9 2025   82.52
 CMONT    10 2025   82.71
 CMONT    11 2025   84.43
 CMONT    12 2025   87.73
 CMONT     1 2026   89.19
 CMONT     2 2026   88.80
 CMONT     3 2026   88.83
 CMONT     4 2026   89.19
 CMONT     5 2026   89.49
 CMONT     6 2026   88.54
 CMONT     7 2026   85.67
 CMONT     8 2026   83.46
 CMONT     9 2026   82.52
 CMONT    10 2026   82.71
 CMONT    11 2026   84.43
 CMONT    12 2026   87.73
 CMONT     1 2027   89.19
 CMONT     2 2027   88.80
 CMONT     3 2027   88.83
 CMONT     4 2027   89.19
 CMONT     5 2027   89.49
 CMONT     6 2027   88.54
 CMONT     7 2027   85.67
 CMONT     8 2027   83.46
 CMONT     9 2027   82.52
 CMONT    10 2027   82.71
 CMONT    11 2027   84.43
 CMONT    12 2027   86.71
 CFUGA    11 2023   71.27
 CFUGA    12 2023   72.22
 CFUGA     1 2024   73.69
 CFUGA     2 2024   74.51
 CFUGA     3 2024   75.40
 CFUGA     4 2024   74.83
 CFUGA     5 2024   74.01
 CFUGA     6 2024   72.84
 CFUGA     7 2024   71.82
 CFUGA     8 2024   71.14
 CFUGA     9 2024   70.74
 CFUGA    10 2024   70.76
 CFUGA    11 2024   71.27
 CFUGA    12 2024   72.22
 CFUGA     1 2025   73.69
 CFUGA     2 2025   74.51
 CFUGA     3 2025   75.40
 CFUGA     4 2025   74.83
 CFUGA     5 2025   74.01
 CFUGA     6 2025   72.84
 CFUGA     7 2025   71.82
 CFUGA     8 2025   71.14
 CFUGA     9 2025   70.74
 CFUGA    10 2025   70.76
 CFUGA    11 2025   71.27
 CFUGA    12 2025   72.22
 CFUGA     1 2026   73.69
 CFUGA     2 2026   74.51
 CFUGA     3 2026   75.40
 CFUGA     4 2026   74.83
 CFUGA     5 2026   74.01
 CFUGA     6 2026   72.84
 CFUGA     7 2026   71.82
 CFUGA     8 2026   71.14
 CFUGA     9 2026   70.74
 CFUGA    10 2026   70.76
 CFUGA    11 2026   71.27
 CFUGA    12 2026   72.22
 CFUGA     1 2027   73.69
 CFUGA     2 2027   74.51
 CFUGA     3 2027   75.40
 CFUGA     4 2027   74.83
 CFUGA     5 2027   74.01
 CFUGA     6 2027   72.84
 CFUGA     7 2027   71.82
 CFUGA     8 2027   71.14
 CFUGA     9 2027   70.74
 CFUGA    10 2027   70.76
 CFUGA    11 2027   71.27
 CFUGA    12 2027   72.77
 USINA    287                               STO ANTONIO
 VAZMIN     3293
 CMONT    11 2023   70.66
 CMONT    12 2023   70.94
 CMONT     1 2024   70.77
 CMONT     2 2024   70.49
 CMONT     3 2024   70.47
 CMONT     4 2024   70.57
 CMONT     5 2024   70.79
 CMONT     6 2024   71.11
 CMONT     7 2024   71.08
 CMONT     8 2024   71.00
 CMONT     9 2024   70.92
 CMONT    10 2024   70.65
 CMONT    11 2024   70.66
 CMONT    12 2024   70.94
 CMONT     1 2025   70.77
 CMONT     2 2025   70.49
 CMONT     3 2025   70.47
 CMONT     4 2025   70.57
 CMONT     5 2025   70.79
 CMONT     6 2025   71.11
 CMONT     7 2025   71.08
 CMONT     8 2025   71.00
 CMONT     9 2025   70.92
 CMONT    10 2025   70.65
 CMONT    11 2025   70.66
 CMONT    12 2025   70.94
 CMONT     1 2026   70.77
 CMONT     2 2026   70.49
 CMONT     3 2026   70.47
 CMONT     4 2026   70.57
 CMONT     5 2026   70.79
 CMONT     6 2026   71.11
 CMONT     7 2026   71.08
 CMONT     8 2026   71.00
 CMONT     9 2026   70.92
 CMONT    10 2026   70.65
 CMONT    11 2026   70.66
 CMONT    12 2026   70.94
 CMONT     1 2027   70.77
 CMONT     2 2027   70.49
 CMONT     3 2027   70.47
 CMONT     4 2027   70.57
 CMONT     5 2027   70.79
 CMONT     6 2027   71.11
 CMONT     7 2027   71.08
 CMONT     8 2027   71.00
 CMONT     9 2027   70.92
 CMONT    10 2027   70.65
 CMONT    11 2027   70.66
 CMONT    12 2027   70.79
 CFUGA    11 2023   49.17
 CFUGA    12 2023   53.35
 CFUGA     1 2024   56.15
 CFUGA     2 2024   57.54
 CFUGA     3 2024   59.22
 CFUGA     4 2024   58.50
 CFUGA     5 2024   56.35
 CFUGA     6 2024   54.47
 CFUGA     7 2024   51.35
 CFUGA     8 2024   48.11
 CFUGA     9 2024   46.60
 CFUGA    10 2024   46.94
 CFUGA    11 2024   49.17
 CFUGA    12 2024   53.35
 CFUGA     1 2025   56.15
 CFUGA     2 2025   57.54
 CFUGA     3 2025   59.22
 CFUGA     4 2025   58.50
 CFUGA     5 2025   56.35
 CFUGA     6 2025   54.47
 CFUGA     7 2025   51.35
 CFUGA     8 2025   48.11
 CFUGA     9 2025   46.60
 CFUGA    10 2025   46.94
 CFUGA    11 2025   49.17
 CFUGA    12 2025   53.35
 CFUGA     1 2026   56.15
 CFUGA     2 2026   57.54
 CFUGA     3 2026   59.22
 CFUGA     4 2026   58.50
 CFUGA     5 2026   56.35
 CFUGA     6 2026   54.47
 CFUGA     7 2026   51.35
 CFUGA     8 2026   48.11
 CFUGA     9 2026   46.60
 CFUGA    10 2026   46.94
 CFUGA    11 2026   49.17
 CFUGA    12 2026   53.35
 CFUGA     1 2027   56.15
 CFUGA     2 2027   57.54
 CFUGA     3 2027   59.22
 CFUGA     4 2027   58.50
 CFUGA     5 2027   56.35
 CFUGA     6 2027   54.47
 CFUGA     7 2027   51.35
 CFUGA     8 2027   48.11
 CFUGA     9 2027   46.60
 CFUGA    10 2027   46.94
 CFUGA    11 2027   49.17
 CFUGA    12 2027   53.15
 USINA    227                               SINOP
 VAZMIN      272
 VMAXT     6 2024  71.760 '%'
 VMAXT    11 2024 100.000 '%'
 VMAXT     6 2025  71.760 '%'
 VMAXT    11 2025 100.000 '%'
 VMAXT     6 2026  71.760 '%'
 VMAXT    11 2026 100.000 '%'
 VMAXT     6 2027  71.760 '%'
 VMAXT    11 2027 100.000 '%'
 USINA    251                               SERRA MESA  
 VAZMINT  11 2023  300.00
 VAZMINT  12 2023  100.00
 VAZMINT   6 2024  300.00
 VAZMINT  12 2024  100.00
 VAZMINT   6 2025  300.00
 VAZMINT  12 2025  100.00
 VAZMINT   6 2026  300.00
 VAZMINT  12 2026  100.00
 VAZMINT   6 2027  300.00
 VAZMINT  12 2027  100.00
 USINA    252                               CANA BRAVA  
 VAZMINT  11 2023   90.00
 USINA    253                               SAO SALVADOR
 VAZMIN       90
 USINA    257                               PEIXE ANGIC
 VAZMINT  11 2023  360.00
 USINA    261                               LAJEADO     
 VAZMIN      255
 USINA    278                               MANSO
 VAZMINT  11 2023   95.00
 USINA    283                               STA CLARA MG
 VAZMIN       15
 USINA    311                               CACU        
 VAZMIN       30
 USINA    312                               B. COQUEIROS
 VAZMIN       30
 USINA    34                                I. SOLTEIRA 
 VAZMIN     1450
 VOLMIN          15563.63 'h'
 VMINT    11 2023  45.890 '%'
 VMAXT    11 2023  66.030 '%'
 VMAXT     3 2024  88.330 '%'
 VMAXT     4 2024 100.000 '%'
 VMAXT    11 2024  61.970 '%'
 VMAXT     2 2025  65.140 '%'
 VMAXT     3 2025  86.440 '%'
 VMAXT     4 2025 100.000 '%'
 VMAXT    11 2025  61.970 '%'
 VMAXT     2 2026  65.140 '%'
 VMAXT     3 2026  86.440 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  61.970 '%'
 VMAXT     2 2027  65.140 '%'
 VMAXT     3 2027  86.440 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  61.970 '%'
 USINA    45                                JUPIA       
 VAZMINT  11 2023 3300.00
 USINA    46                                P. PRIMAVERA
 VAZMINT  11 2023 4600.00
 USINA    319                               FICT.MAUA   
 VAZMIN       60
 USINA    57                                MAUA        
 VAZMIN       60
 USINA    61                                CAPIVARA    
 VAZMINT  11 2023  276.00
 VMAXT    12 2023  83.400 '%'
 VMAXT     2 2024 100.000 '%'
 VMAXT    12 2024  83.400 '%'
 VMAXT     1 2025  89.100 '%'
 VMAXT     2 2025 100.000 '%'
 VMAXT    12 2025  83.400 '%'
 VMAXT     1 2026  89.100 '%'
 VMAXT     2 2026 100.000 '%'
 VMAXT    12 2026  83.400 '%'
 VMAXT     1 2027  89.100 '%'
 VMAXT     2 2027 100.000 '%'
 VMAXT    12 2027  83.400 '%'
 USINA    62                                TAQUARUCU   
 VAZMIN      290
 USINA    63                                ROSANA      
 VAZMIN      326
 USINA    73                                JORDAO      
 VAZMIN       10
 USINA    77                                SLT.SANTIAGO
 VMAXT     5 2024  89.300 '%'
 VMAXT     7 2024 100.000 '%'
 VMAXT     5 2025  89.300 '%'
 VMAXT     7 2025 100.000 '%'
 VMAXT     5 2026  89.300 '%'
 VMAXT     7 2026 100.000 '%'
 VMAXT     5 2027  89.300 '%'
 VMAXT     7 2027 100.000 '%'
 USINA    78                                SALTO OSORIO
 VAZMINT  11 2023  200.00
 USINA    82                                SALTO CAXIAS
 VAZMIN      200
 USINA    83                                BAIXO IGUACU
 VAZMINT  11 2023  256.25
 USINA    88                                SAO ROQUE
 VAZMINT  11 2023   13.70
 USINA    91                                MACHADINHO  
 VAZMINT  11 2023  300.00
 VAZMINT   5 2024  120.00
 VAZMINT  10 2024  300.00
 VAZMINT   5 2025  120.00
 VAZMINT  10 2025  300.00
 VAZMINT   5 2026  120.00
 VAZMINT  10 2026  300.00
 VAZMINT   5 2027  120.00
 VAZMINT  10 2027  300.00
 USINA    92                                ITA         
 VAZMINT  11 2023  150.00
 USINA    103                               FOZ CHAPECO 
 VAZMINT  11 2023  200.00
 USINA    95                                QUEBRA QUEIX
 VAZMINT  11 2023    0.50
 USINA    111                               PASSO REAL
 VMAXT    11 2023  88.700 '%'
 USINA    114                               D. FRANCISCA
 VAZMINT  11 2023   14.80
 USINA    190                               B. ESPERANCA
 VAZMIN      240
 VMAXT    11 2023  69.100 '%'
 VMAXT    12 2023  68.100 '%'
 VMAXT     1 2024  63.900 '%'
 VMAXT     3 2024  72.300 '%'
 VMAXT     4 2024  85.900 '%'
 VMAXT     5 2024 100.000 '%'
 VMAXT    11 2024  69.100 '%'
 VMAXT    12 2024  68.100 '%'
 VMAXT     1 2025  63.900 '%'
 VMAXT     3 2025  72.300 '%'
 VMAXT     4 2025  85.900 '%'
 VMAXT     5 2025 100.000 '%'
 VMAXT    11 2025  69.100 '%'
 VMAXT    12 2025  68.100 '%'
 VMAXT     1 2026  63.900 '%'
 VMAXT     3 2026  72.300 '%'
 VMAXT     4 2026  85.900 '%'
 VMAXT     5 2026 100.000 '%'
 VMAXT    11 2026  69.100 '%'
 VMAXT    12 2026  68.100 '%'
 VMAXT     1 2027  63.900 '%'
 VMAXT     3 2027  72.300 '%'
 VMAXT     4 2027  85.900 '%'
 VMAXT     5 2027 100.000 '%'
 VMAXT    11 2027  69.100 '%'
 VMAXT    12 2027  68.100 '%'
 USINA    294                               FICT.QUEIMAD
 VAZMINT  11 2023    8.80
 VAZMINT   5 2024   17.00
 VAZMINT  11 2024    8.80
 VAZMINT   5 2025   17.00
 VAZMINT  11 2025    8.80
 VAZMINT   5 2026   17.00
 VAZMINT  11 2026    8.80
 VAZMINT   5 2027   17.00
 VAZMINT  11 2027    8.80
 VMAXT    11 2023  89.700 '%'
 VMAXT    12 2023  82.000 '%'
 VMAXT     1 2024  87.100 '%'
 VMAXT     2 2024  92.300 '%'
 VMAXT     3 2024 100.000 '%'
 VMAXT    11 2024  89.700 '%'
 VMAXT    12 2024  82.000 '%'
 VMAXT     1 2025  87.100 '%'
 VMAXT     2 2025  92.300 '%'
 VMAXT     3 2025 100.000 '%'
 VMAXT    11 2025  89.700 '%'
 VMAXT    12 2025  82.000 '%'
 VMAXT     1 2026  87.100 '%'
 VMAXT     2 2026  92.300 '%'
 VMAXT     3 2026 100.000 '%'
 VMAXT    11 2026  89.700 '%'
 VMAXT    12 2026  82.000 '%'
 VMAXT     1 2027  87.100 '%'
 VMAXT     2 2027  92.300 '%'
 VMAXT     3 2027 100.000 '%'
 VMAXT    11 2027  89.700 '%'
 VMAXT    12 2027  82.000 '%'
 USINA    298                               FICT.IRAPE  
 VAZMINT  11 2023   23.40
 VMAXT    11 2023  85.400 '%'
 VMAXT    12 2023  87.800 '%'
 VMAXT     1 2024  90.000 '%'
 VMAXT     2 2024  94.600 '%'
 VMAXT     3 2024  98.400 '%'
 VMAXT     4 2024 100.000 '%'
 VMAXT    11 2024  85.400 '%'
 VMAXT    12 2024  87.800 '%'
 VMAXT     1 2025  90.000 '%'
 VMAXT     2 2025  94.600 '%'
 VMAXT     3 2025  98.400 '%'
 VMAXT     4 2025 100.000 '%'
 VMAXT    10 2025  84.300 '%'
 VMAXT    11 2025  85.400 '%'
 VMAXT    12 2025  87.800 '%'
 VMAXT     1 2026  90.000 '%'
 VMAXT     2 2026  94.600 '%'
 VMAXT     3 2026  98.400 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    10 2026  84.300 '%'
 VMAXT    11 2026  85.400 '%'
 VMAXT    12 2026  87.800 '%'
 VMAXT     1 2027  90.000 '%'
 VMAXT     2 2027  94.600 '%'
 VMAXT     3 2027  98.400 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    10 2027  84.300 '%'
 VMAXT    11 2027  85.400 '%'
 VMAXT    12 2027  87.800 '%'
 USINA    154                               ITAPEBI     
 VAZMIN       38
 USINA    308                               FICT.RETIRO 
 VAZMINT  11 2023   27.67
 USINA    295                               FICT.TRES MA
 VAZMINT  11 2023  150.00
 VMAXT    11 2023  87.600 '%'
 VMAXT    12 2023  80.600 '%'
 VMAXT     1 2024  85.500 '%'
 VMAXT     2 2024  89.000 '%'
 VMAXT     3 2024  96.100 '%'
 VMAXT     4 2024 100.000 '%'
 VMAXT    11 2024  87.600 '%'
 VMAXT    12 2024  80.600 '%'
 VMAXT     1 2025  85.500 '%'
 VMAXT     2 2025  89.000 '%'
 VMAXT     3 2025  96.100 '%'
 VMAXT     4 2025 100.000 '%'
 VMAXT    11 2025  87.600 '%'
 VMAXT    12 2025  80.600 '%'
 VMAXT     1 2026  85.500 '%'
 VMAXT     2 2026  89.000 '%'
 VMAXT     3 2026  96.100 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  87.600 '%'
 VMAXT    12 2026  80.600 '%'
 VMAXT     1 2027  85.500 '%'
 VMAXT     2 2027  89.000 '%'
 VMAXT     3 2027  96.100 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  87.600 '%'
 VMAXT    12 2027  80.600 '%'
 USINA    169                               SOBRADINHO
 VAZMINT  11 2023  800.00
 VMAXT    11 2023  87.200 '%'
 VMAXT    12 2023  77.700 '%'
 VMAXT     1 2024  78.100 '%'
 VMAXT     2 2024  83.100 '%'
 VMAXT     3 2024  92.200 '%'
 VMAXT     4 2024  94.900 '%'
 VMAXT     5 2024 100.000 '%'
 VMAXT    11 2024  87.200 '%'
 VMAXT    12 2024  77.700 '%'
 VMAXT     1 2025  78.100 '%'
 VMAXT     2 2025  83.100 '%'
 VMAXT     3 2025  92.200 '%'
 VMAXT     4 2025  94.900 '%'
 VMAXT     5 2025 100.000 '%'
 VMAXT    11 2025  87.200 '%'
 VMAXT    12 2025  77.700 '%'
 VMAXT     1 2026  78.100 '%'
 VMAXT     2 2026  83.100 '%'
 VMAXT     3 2026  92.200 '%'
 VMAXT     4 2026  94.900 '%'
 VMAXT     5 2026 100.000 '%'
 VMAXT    11 2026  87.200 '%'
 VMAXT    12 2026  77.700 '%'
 VMAXT     1 2027  78.100 '%'
 VMAXT     2 2027  83.100 '%'
 VMAXT     3 2027  92.200 '%'
 VMAXT     4 2027  94.900 '%'
 VMAXT     5 2027 100.000 '%'
 VMAXT    11 2027  87.200 '%'
 VMAXT    12 2027  77.700 '%'
 USINA    172                               ITAPARICA   
 VAZMINT  11 2023 1100.00
 VAZMINT  12 2023  800.00
 VMAXT    11 2023  82.300 '%'
 VMAXT    12 2023  54.900 '%'
 VMAXT     2 2024  59.000 '%'
 VMAXT     3 2024  64.200 '%'
 VMAXT     4 2024  86.500 '%'
 VMAXT     5 2024 100.000 '%'
 VMAXT    11 2024  82.300 '%'
 VMAXT    12 2024  54.900 '%'
 VMAXT     2 2025  59.000 '%'
 VMAXT     3 2025  64.200 '%'
 VMAXT     4 2025  86.500 '%'
 VMAXT     5 2025 100.000 '%'
 VMAXT    11 2025  82.300 '%'
 VMAXT    12 2025  54.900 '%'
 VMAXT     2 2026  59.000 '%'
 VMAXT     3 2026  64.200 '%'
 VMAXT     4 2026  86.500 '%'
 VMAXT     5 2026 100.000 '%'
 VMAXT    11 2026  82.300 '%'
 VMAXT    12 2026  54.900 '%'
 VMAXT     2 2027  59.000 '%'
 VMAXT     3 2027  64.200 '%'
 VMAXT     4 2027  86.500 '%'
 VMAXT     5 2027 100.000 '%'
 VMAXT    11 2027  82.300 '%'
 VMAXT    12 2027  54.900 '%'
 USINA    176                               COMP PAF-MOX
 VAZMINT  11 2023 1100.00
 VAZMINT  12 2023  800.00
 USINA    178                               XINGO       
 VAZMINT  11 2023 1100.00
 VAZMINT  12 2023  800.00
 USINA    277                               BALBINA
 VAZMINT  11 2023  390.00
 VAZMINT   2 2024  300.00
 VAZMINT  10 2024  390.00
 VAZMINT   2 2025  300.00
 VAZMINT  10 2025  390.00
 VAZMINT   2 2026  300.00
 VAZMINT  10 2026  390.00
 VAZMINT   2 2027  300.00
 VAZMINT  10 2027  390.00
 USINA    288                               BELO MONTE
 VAZMIN      300
 CMONT    11 2023   96.01
 CMONT    12 2023   96.78
 CMONT     1 2024   96.90
 CMONT     2 2024   96.87
 CMONT     3 2024   96.91
 CMONT     4 2024   96.89
 CMONT     5 2024   96.76
 CMONT     6 2024   96.82
 CMONT     7 2024   96.98
 CMONT     8 2024   97.00
 CMONT     9 2024   96.44
 CMONT    10 2024   95.32
 CMONT    11 2024   96.01
 CMONT    12 2024   96.78
 CMONT     1 2025   96.90
 CMONT     2 2025   96.87
 CMONT     3 2025   96.91
 CMONT     4 2025   96.89
 CMONT     5 2025   96.76
 CMONT     6 2025   96.82
 CMONT     7 2025   96.98
 CMONT     8 2025   97.00
 CMONT     9 2025   96.44
 CMONT    10 2025   95.32
 CMONT    11 2025   96.01
 CMONT    12 2025   96.78
 CMONT     1 2026   96.90
 CMONT     2 2026   96.87
 CMONT     3 2026   96.91
 CMONT     4 2026   96.89
 CMONT     5 2026   96.76
 CMONT     6 2026   96.82
 CMONT     7 2026   96.98
 CMONT     8 2026   97.00
 CMONT     9 2026   96.44
 CMONT    10 2026   95.32
 CMONT    11 2026   96.01
 CMONT    12 2026   96.78
 CMONT     1 2027   96.90
 CMONT     2 2027   96.87
 CMONT     3 2027   96.91
 CMONT     4 2027   96.89
 CMONT     5 2027   96.76
 CMONT     6 2027   96.82
 CMONT     7 2027   96.98
 CMONT     8 2027   97.00
 CMONT     9 2027   96.44
 CMONT    10 2027   95.32
 CMONT    11 2027   96.01
 CMONT    12 2027   96.64
 USINA    291                               FICT.SERRA M
 VAZMINT  11 2023  300.00
 VAZMINT  12 2023  100.00
 VAZMINT   6 2024  300.00
 VAZMINT  12 2024  100.00
 VAZMINT   6 2025  300.00
 VAZMINT  12 2025  100.00
 VAZMINT   6 2026  300.00
 VAZMINT  12 2026  100.00
 VAZMINT   6 2027  300.00
 VAZMINT  12 2027  100.00
 VOLMAX   55.000 '%'
 USINA    292                               FICT.CANA BR
 VAZMINT  11 2023   90.00
 USINA    306                               FICT.SAO SAL
 VAZMIN       90
 USINA    303                               FICT.PEIXE A
 VAZMINT  11 2023  360.00
 USINA    302                               FICT.LAJEADO
 VAZMIN      255
 USINA    267                               ESTREITO TOC
 VAZMIN      744
 USINA    275                               TUCURUI     
 VAZMIN     2000
 NUMCNJ     3
 NUMMAQ     2   1
 NUMMAQ     11  2
 NUMMAQ     10  3
 CFUGA    11 2023    4.60
 CFUGA    12 2023    4.80
 CFUGA     1 2024    7.34
 CFUGA     2 2024    9.15
 CFUGA     3 2024   10.86
 CFUGA     4 2024   11.49
 CFUGA     5 2024    9.99
 CFUGA     6 2024    6.87
 CFUGA     7 2024    5.45
 CFUGA     1 2025    7.34
 CFUGA     2 2025    9.15
 CFUGA     3 2025   10.86
 CFUGA     4 2025   11.49
 CFUGA     5 2025    9.99
 CFUGA     6 2025    6.87
 CFUGA     7 2025    5.45
 CFUGA     1 2026    7.34
 CFUGA     2 2026    9.15
 CFUGA     3 2026   10.86
 CFUGA     4 2026   11.49
 CFUGA     5 2026    9.99
 CFUGA     6 2026    6.87
 CFUGA     7 2026    5.45
 CFUGA     1 2027    7.34
 CFUGA     2 2027    9.15
 CFUGA     3 2027   10.86
 CFUGA     4 2027   11.49
 CFUGA     5 2027    9.99
 CFUGA     6 2027    6.87
 CFUGA     7 2027    5.45
 CFUGA    12 2027    7.36
 USINA    314                               PIMENTAL
 CMONT    11 2023   96.01
 CMONT    12 2023   96.78
 CMONT     1 2024   96.90
 CMONT     2 2024   96.87
 CMONT     3 2024   96.91
 CMONT     4 2024   96.89
 CMONT     5 2024   96.76
 CMONT     6 2024   96.82
 CMONT     7 2024   96.98
 CMONT     8 2024   97.00
 CMONT     9 2024   96.44
 CMONT    10 2024   95.32
 CMONT    11 2024   96.01
 CMONT    12 2024   96.78
 CMONT     1 2025   96.90
 CMONT     2 2025   96.87
 CMONT     3 2025   96.91
 CMONT     4 2025   96.89
 CMONT     5 2025   96.76
 CMONT     6 2025   96.82
 CMONT     7 2025   96.98
 CMONT     8 2025   97.00
 CMONT     9 2025   96.44
 CMONT    10 2025   95.32
 CMONT    11 2025   96.01
 CMONT    12 2025   96.78
 CMONT     1 2026   96.90
 CMONT     2 2026   96.87
 CMONT     3 2026   96.91
 CMONT     4 2026   96.89
 CMONT     5 2026   96.76
 CMONT     6 2026   96.82
 CMONT     7 2026   96.98
 CMONT     8 2026   97.00
 CMONT     9 2026   96.44
 CMONT    10 2026   95.32
 CMONT    11 2026   96.01
 CMONT    12 2026   96.78
 CMONT     1 2027   96.90
 CMONT     2 2027   96.87
 CMONT     3 2027   96.91
 CMONT     4 2027   96.89
 CMONT     5 2027   96.76
 CMONT     6 2027   96.82
 CMONT     7 2027   96.98
 CMONT     8 2027   97.00
 CMONT     9 2027   96.44
 CMONT    10 2027   95.32
 CMONT    11 2027   96.01
 CMONT    12 2027   96.64
